"f_RT","f_Hu","h_RT","h_Hu","n_RT","n_Hu","s_RT","s_Hu","p_RT","p_Hu","VP","PH","PSW","PSS","PSS_squared","PSS1:1","PSS2:1","PSS3:1","PSS4:1","PSS5:1","PSS6:1","PSS7:1","PSS8:1","PSS9:1","PSS10:1","Confound_h_p","Confound_h_n","Confound_h_s","Confound_h_f","Confound_f_p","Confound_f_n","Confound_f_s","Confound_f_h","Confound_p_f","Confound_p_n","Confound_p_s","Confound_p_h","Confound_s_f","Confound_s_n","Confound_s_p","Confound_s_h","Confound_n_f","Confound_n_s","Confound_n_p","Confound_n_h","h_Hu_arcs","p_Hu_arcs","n_Hu_arcs","s_Hu_arcs","f_Hu_arcs","mean_Hu","gender","sex","age","Stress_Terzil","exp","catchtrials_corr"
299.9,0.9,293.2222222222222,0.4537037037037037,314.0,1.0,331.2222222222222,0.8181818181818182,298.6,0.4166666666666667,51,4,3,7,49,1,1,1,0,1,0,1,1,1,0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73903545788562,0.7016741237876036,1.570796326794897,1.130285663790198,1.249045772398254,0.7177104377104377,"w",1,29,"1=low","wot",100.0
1288.777777777778,0.7777777777777778,1154.2,0.7142857142857143,528.625,1.0,499.7777777777778,0.8181818181818182,1271.4,0.6,52,4,3,7,49,1,0,1,0,2,0,1,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.006853685434268,0.8860771237926137,1.570796326794897,1.130285663790198,1.079913648505585,0.7820490620490621,"m",2,38,"1=low","wot",100.0
1199.444444444444,0.6666666666666666,547.0,0.6923076923076923,406.6666666666667,0.75,598.4444444444445,0.7901234567901234,592.1111111111111,0.5555555555555556,53,13,9,22,484,2,2,3,2,3,2,2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.9827937232473292,0.8410686705679302,1.047197551196598,1.09491407713448,0.9553166181245093,0.6909306742640076,"m",2,35,"3=high","wot",100.0
1089.777777777778,0.3968253968253968,563.4285714285714,0.3809523809523809,358.9,0.9090909090909091,821.1,0.5818181818181818,436.6666666666667,0.5444444444444444,54,22,7,29,841,4,4,4,1,2,3,2,2,4,3,0.4285714285714285,0.0,0.0,0.0,0.0,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.0,0.2222222222222222,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6651960550128186,0.8299013445877219,1.264518957625227,0.8675859554127737,0.6814769687207749,0.5626262626262626,"m",2,29,"3=high","wot",100.0
707.7777777777778,0.6049382716049383,631.3333333333334,0.4188034188034188,359.5,1.0,647.0,0.6049382716049383,558.9,0.2666666666666667,55,11,7,18,324,1,2,2,2,2,3,1,2,1,2,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.6,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7038403995380125,0.5426391022496526,1.570796326794897,0.8911225078866527,0.8911225078866527,0.5790693257359925,"m",2,30,"2=medium","wot",100.0
514.7,0.9,500.5555555555555,0.6923076923076923,402.75,1.0,539.25,1.0,460.7,0.7,56,10,6,16,256,1,2,1,2,2,2,1,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9827937232473292,0.9911565864311923,1.570796326794897,1.570796326794897,1.249045772398254,0.8584615384615386,"m",2,19,"2=medium","wot",100.0
761.0,0.7111111111111111,804.125,0.4464285714285715,720.875,1.0,721.5,0.7363636363636363,586.4444444444445,0.5444444444444444,57,14,9,23,529,2,2,3,3,2,2,2,2,2,3,0.375,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2222222222222222,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.731723705346514,0.8299013445877219,1.570796326794897,1.031589733535445,1.00334585151606,0.6876695526695527,"m",2,28,"3=high","wot",100.0
524.4444444444445,0.6805555555555556,456.875,0.8,356.0,1.0,491.8,0.9,388.0,0.6049382716049383,58,0,4,4,16,0,0,0,0,2,0,1,1,0,0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.10714871779409,0.8911225078866527,1.570796326794897,1.249045772398254,0.9701277283473332,0.7970987654320988,"w",1,39,"1=low","wot",100.0
1299.4,0.45,1544.888888888889,0.3968253968253968,676.8,1.0,970.3,0.5333333333333333,1180.0,0.494949494949495,59,10,7,17,289,2,2,2,1,2,1,3,1,2,1,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.2222222222222222,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6814769687207749,0.7803475724588205,1.570796326794897,0.8187562376025609,0.7353144528166684,0.575021645021645,"m",2,35,"2=medium","wot",100.0
825.625,0.75,681.7,0.7111111111111111,689.4,1.0,421.625,0.8,559.6666666666666,0.7111111111111111,60,7,7,14,196,1,1,2,2,1,1,2,2,1,1,0.2,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00334585151606,1.00334585151606,1.570796326794897,1.10714871779409,1.047197551196598,0.7944444444444445,"m",2,20,"1=low","wot",100.0
1134.9,0.81,1863.375,0.5208333333333334,1271.111111111111,1.0,839.25,0.8888888888888888,1444.4,0.5818181818181818,61,6,4,10,100,1,0,1,1,1,2,1,1,2,0,0.375,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8062375296087373,0.8675859554127737,1.570796326794897,1.230959417340775,1.119769514998634,0.7603080808080809,"m",2,39,"1=low","wot",100.0
2633.6,0.5,2009.8,0.3272727272727273,961.25,0.8,2098.6,0.5333333333333333,2166.888888888889,0.1975308641975309,62,7,8,15,225,1,1,1,2,2,2,2,2,1,1,0.4,0.0,0.0,0.0,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.6090366098458618,0.4605539916813224,1.10714871779409,0.8187562376025609,0.7853981633974484,0.4716273849607183,"m",2,26,"2=medium","wot",100.0
677.0,0.4,1033.555555555556,0.6464646464646465,615.1,1.0,733.2222222222222,0.6428571428571429,510.3,0.5444444444444444,63,18,7,25,625,3,3,3,0,3,3,1,3,4,2,0.1111111111111111,0.0,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9340427085181315,0.8299013445877219,1.570796326794897,0.9302740141154722,0.684719203002283,0.6467532467532467,"w",1,20,"3=high","wot",100.0
619.8,0.5818181818181818,824.2222222222222,0.3555555555555556,412.0,1.0,616.3333333333334,0.4537037037037037,594.5,0.36,64,12,5,17,289,2,1,3,0,2,2,1,2,4,0,0.4444444444444444,0.0,0.1111111111111111,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.2,0.1,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6388651442354112,0.6435011087932844,1.570796326794897,0.73903545788562,0.8675859554127737,0.5502154882154882,"w",1,22,"2=medium","wot",100.0
532.5555555555555,0.8888888888888888,589.375,0.4090909090909091,385.2,1.0,575.4,0.9090909090909091,423.4444444444445,0.2962962962962963,65,6,3,9,81,1,1,1,1,0,1,1,1,2,0,0.25,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693980594900994,0.5755914716125263,1.570796326794897,1.264518957625227,1.230959417340775,0.7006734006734007,"m",2,33,"1=low","wot",100.0
394.8888888888889,0.6805555555555556,433.9,0.7692307692307693,334.8888888888889,1.0,382.125,0.765625,257.0,0.5714285714285714,66,11,6,17,289,2,1,3,1,2,1,2,1,3,1,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.3333333333333333,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.069703313529539,0.8570719478501309,1.570796326794897,1.065435816510739,0.9701277283473332,0.7573679792429792,"w",1,20,"2=medium","wot",100.0
1056.777777777778,0.25,1351.222222222222,0.5470085470085471,1210.555555555556,0.8888888888888888,1118.5,0.4711538461538461,1392.8,0.3571428571428572,67,11,3,14,196,1,3,2,1,1,3,1,0,1,1,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.5555555555555556,0.0,0.0,0.0,0.1,0.4,0.0,0.0,0.0,0.125,0.1111111111111111,0.0,0.0,0.0,0.8324762404293332,0.6405223126794245,1.230959417340775,0.7565359836018521,0.5235987755982988,0.5028388278388278,"m",2,19,"1=low","wot",100.0
966.6666666666666,0.5714285714285714,989.0,0.5785714285714286,503.0,0.7901234567901234,499.625,0.6805555555555556,933.2,0.3571428571428572,68,12,9,21,441,2,2,3,2,2,2,3,2,1,2,0.1,0.0,0.0,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.5,0.0,0.125,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.8642966112884559,0.6405223126794245,1.09491407713448,0.9701277283473332,0.8570719478501309,0.5955643738977073,"w",1,25,"3=high","wot",100.0
1061.444444444444,0.9,1414.2,0.5333333333333333,804.625,0.8,1218.666666666667,0.6666666666666666,953.1111111111111,0.3968253968253968,69,9,4,13,169,1,2,2,1,1,2,1,1,2,0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.8187562376025609,0.6814769687207749,1.10714871779409,0.9553166181245093,1.249045772398254,0.6593650793650794,"m",2,39,"1=low","wot",100.0
588.0,1.0,725.6,0.6125,424.8888888888889,1.0,213.6666666666667,1.0,432.2,0.675,70,4,3,7,49,0,0,2,1,1,1,0,1,0,1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8988696814867083,0.9641837152202035,1.570796326794897,1.570796326794897,1.570796326794897,0.8574999999999999,"m",2,27,"1=low","wot",100.0
708.5,0.8888888888888888,694.0,0.675,749.0,0.7142857142857143,468.2,0.9,618.8,0.81,71,14,8,22,484,2,3,3,2,2,3,2,2,1,2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.9641837152202035,1.119769514998634,1.006853685434268,1.249045772398254,1.230959417340775,0.7976349206349206,"w",1,28,"3=high","wot",100.0
1302.222222222222,1.0,1725.333333333333,0.5079365079365079,555.125,1.0,503.5,1.0,1331.555555555556,0.25,72,5,3,8,64,1,0,2,0,2,0,0,1,2,0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7933350046424261,0.5235987755982988,1.570796326794897,1.570796326794897,1.570796326794897,0.7515873015873016,"m",2,34,"1=low","wot",100.0
749.5,0.8888888888888888,661.5,0.5333333333333333,425.5,1.0,628.5555555555555,0.8888888888888888,833.6,0.45,73,17,7,24,576,2,3,3,2,2,3,1,2,3,3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8187562376025609,0.7353144528166684,1.570796326794897,1.230959417340775,1.230959417340775,0.7522222222222222,"m",2,25,"3=high","wot",100.0
722.7777777777778,0.7901234567901234,583.875,0.45,1186.333333333333,0.9,473.9,1.0,546.3333333333334,0.462962962962963,74,7,2,9,81,1,1,2,0,1,2,0,1,1,0,0.125,0.0,0.0,0.125,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7353144528166684,0.7483271722805669,1.249045772398254,1.570796326794897,1.09491407713448,0.7206172839506173,"w",1,29,"1=low","wot",100.0
756.5,0.6428571428571429,548.2,0.49,511.25,1.0,587.6,0.7363636363636363,557.1,0.49,75,11,9,20,400,1,2,3,2,3,2,2,2,2,1,0.3,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.775397496610753,0.775397496610753,1.570796326794897,1.031589733535445,0.9302740141154722,0.6718441558441559,"m",2,28,"2=medium","wot",100.0
1591.777777777778,0.7777777777777778,1733.0,0.2222222222222222,1117.4,1.0,1246.777777777778,0.9,1296.222222222222,0.2525252525252525,76,18,9,27,729,2,3,2,1,2,4,3,3,4,3,0.5555555555555556,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4908826782893114,0.5265098099720694,1.570796326794897,1.249045772398254,1.079913648505585,0.6305050505050505,"w",1,30,"3=high","wot",100.0
2059.111111111111,1.0,1745.555555555556,0.7111111111111111,1810.777777777778,1.0,1413.555555555556,1.0,1542.0,0.7111111111111111,77,18,5,23,529,3,2,4,2,1,4,0,2,2,3,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00334585151606,1.00334585151606,1.570796326794897,1.570796326794897,1.570796326794897,0.8844444444444445,"m",2,37,"3=high","wot",100.0
1524.4,0.6,1783.5,0.1285714285714286,1419.125,0.765625,1004.333333333333,0.4188034188034188,1066.875,0.2840909090909091,78,10,9,19,361,2,1,1,3,3,3,0,3,2,1,0.5,0.1,0.1,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.125,0.0,0.0,0.3667340590922736,0.5621443548725363,1.065435816510739,0.7038403995380125,0.8860771237926137,0.4394181512931513,"m",2,33,"2=medium","wot",100.0
1094.888888888889,0.6805555555555556,1073.0,0.64,618.375,0.8888888888888888,535.8,0.9090909090909091,841.0,0.5444444444444444,79,17,8,25,625,2,3,3,2,2,3,2,2,4,2,0.2,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9272952180016123,0.8299013445877219,1.230959417340775,1.264518957625227,0.9701277283473332,0.7325959595959596,"m",2,25,"3=high","wot",100.0
1118.8,0.6,962.625,0.5104166666666666,539.9,1.0,922.0,0.7692307692307693,1094.777777777778,0.462962962962963,80,11,8,19,361,2,1,2,2,3,2,1,2,3,1,0.125,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7958155837317724,0.7483271722805669,1.570796326794897,1.069703313529539,0.8860771237926137,0.6685220797720797,"m",2,24,"2=medium","wot",100.0
762.625,0.765625,962.5,0.2285714285714286,711.5,1.0,752.3,0.9090909090909091,728.2222222222222,0.3636363636363636,81,4,4,8,64,0,0,1,1,1,1,1,1,1,1,0.5,0.0,0.0,0.1,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4984804371374331,0.6472848480156526,1.570796326794897,1.264518957625227,1.065435816510739,0.6533847402597404,"m",2,32,"1=low","wot",100.0
485.75,0.75,936.3333333333334,0.7111111111111111,468.3333333333333,1.0,448.9,0.8333333333333334,586.2,0.7111111111111111,82,5,2,7,49,1,0,2,0,0,0,1,1,2,0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00334585151606,1.00334585151606,1.570796326794897,1.150261991510932,1.047197551196598,0.8011111111111113,"w",1,21,"1=low","wot",100.0
597.4444444444445,0.6666666666666666,600.5,0.5444444444444444,442.0,0.7777777777777778,486.2222222222222,0.9,381.7,0.7363636363636363,83,10,5,15,225,2,1,2,1,1,2,2,1,2,1,0.2,0.1,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8299013445877219,1.031589733535445,1.079913648505585,1.249045772398254,0.9553166181245093,0.7250505050505051,"w",1,25,"2=medium","wot",100.0
561.7,0.45,780.4,0.3,412.0,0.9,573.5555555555555,0.494949494949495,588.5,0.225,84,11,7,18,324,1,2,3,1,2,1,2,2,3,1,0.2,0.1,0.1,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.625,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5796397403637042,0.4942160444630765,1.249045772398254,0.7803475724588205,0.7353144528166684,0.4739898989898991,"w",1,29,"2=medium","wot",75.0
1107.125,1.0,769.3333333333334,0.7111111111111111,596.1111111111111,1.0,746.3,1.0,1202.6,0.7111111111111111,85,13,4,17,289,2,2,3,1,1,2,1,1,2,2,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00334585151606,1.00334585151606,1.570796326794897,1.570796326794897,1.570796326794897,0.8844444444444445,"m",2,22,"2=medium","wot",100.0
316.0,0.8181818181818182,425.1111111111111,0.8181818181818182,307.0,1.0,268.8888888888889,0.8888888888888888,395.7777777777778,0.6666666666666666,86,16,12,28,784,1,3,4,3,4,3,2,3,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.130285663790198,0.9553166181245093,1.570796326794897,1.230959417340775,1.130285663790198,0.8383838383838385,"w",1,24,"3=high","wot",80.0
1130.375,0.875,817.0,0.7111111111111111,812.6,1.0,724.8888888888889,1.0,704.6666666666666,0.7901234567901234,87,8,6,14,196,1,2,2,1,2,2,1,2,1,0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00334585151606,1.09491407713448,1.570796326794897,1.570796326794897,1.209429202888189,0.875246913580247,"m",2,21,"1=low","wot",100.0
378.0,1.0,285.9,0.6,331.1111111111111,1.0,275.5714285714286,1.0,265.2222222222222,0.6923076923076923,88,8,3,11,121,1,2,2,1,0,1,1,1,1,1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8860771237926137,0.9827937232473292,1.570796326794897,1.570796326794897,1.570796326794897,0.8584615384615384,"w",1,31,"1=low","wot",100.0
405.0,0.765625,437.3333333333333,0.6428571428571429,335.0,0.9090909090909091,336.25,1.0,510.0,0.4,89,16,6,22,484,3,3,3,1,1,2,2,2,3,2,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9302740141154722,0.684719203002283,1.264518957625227,1.570796326794897,1.065435816510739,0.7435146103896104,"w",1,21,"3=high","wot",100.0
2885.1,0.8,2086.777777777778,0.5,1452.666666666667,0.8181818181818182,1254.222222222222,1.0,1288.444444444444,0.5444444444444444,90,15,12,27,729,2,3,2,3,4,3,2,3,2,3,0.2222222222222222,0.1111111111111111,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7853981633974484,0.8299013445877219,1.130285663790198,1.570796326794897,1.10714871779409,0.7325252525252525,"m",2,38,"3=high","wot",100.0
1498.777777777778,0.7111111111111111,1707.666666666667,0.2222222222222222,2485.125,0.875,1569.666666666667,0.7777777777777778,1419.0,0.2769230769230769,91,5,4,9,81,1,1,2,1,1,1,1,1,0,0,0.5555555555555556,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.4908826782893114,0.5541666015541242,1.209429202888189,1.079913648505585,1.00334585151606,0.5726068376068376,"w",1,36,"1=low","wot",100.0
1324.625,0.75,1309.6,0.2,898.1111111111111,0.9,592.8,0.9090909090909091,490.375,0.2,92,8,7,15,225,1,0,2,1,2,2,1,3,2,1,0.5,0.1,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4636476090008061,0.4636476090008061,1.249045772398254,1.264518957625227,1.047197551196598,0.5918181818181819,"m",2,32,"2=medium","wot",100.0
1207.571428571429,0.3265306122448979,338.3,0.5785714285714286,461.8,1.0,559.3,0.49,314.6666666666667,0.3555555555555556,93,14,5,19,361,2,2,2,1,2,3,1,1,3,2,0.1,0.0,0.0,0.0,0.0,0.0,0.4285714285714285,0.0,0.0,0.0,0.0,0.5555555555555556,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8642966112884559,0.6388651442354112,1.570796326794897,0.775397496610753,0.6082455789102096,0.5501315192743764,"m",2,33,"2=medium","wot",100.0
852.5,0.875,667.7,0.5142857142857142,300.6666666666667,1.0,456.0,1.0,619.6666666666666,0.5470085470085471,94,17,7,24,576,3,3,4,1,2,2,2,2,2,3,0.4,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7996858220320946,0.8324762404293332,1.570796326794897,1.570796326794897,1.209429202888189,0.7872588522588522,"m",2,31,"3=high","wot",100.0
649.3,0.7,767.25,0.3472222222222222,606.2,1.0,528.6666666666666,0.75,917.5555555555555,0.3472222222222222,95,19,9,28,784,3,3,3,2,2,4,2,3,3,3,0.375,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6301372460645644,0.6301372460645644,1.570796326794897,1.047197551196598,0.9911565864311923,0.6288888888888889,"w",1,22,"3=high","wot",100.0
576.375,1.0,804.875,0.2222222222222222,557.4444444444445,1.0,634.4,1.0,699.4,0.2777777777777778,96,4,0,4,16,1,1,1,0,0,0,0,0,1,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4908826782893114,0.5551211675567872,1.570796326794897,1.570796326794897,1.570796326794897,0.7,"m",2,32,"1=low","wot",100.0
1074.3,0.1,832.2222222222222,0.5625,389.8571428571428,0.7,449.5,0.6666666666666666,603.2222222222222,0.1481481481481481,97,4,5,9,81,1,1,1,1,2,0,1,1,1,0,0.0,0.0,0.0,0.0,0.1,0.3,0.5,0.0,0.0,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.848062078981481,0.3950996672863896,0.9911565864311923,0.9553166181245093,0.3217505543966422,0.4354629629629631,"m",2,27,"1=low","wot",100.0
592.2222222222222,0.8888888888888888,401.0,0.5470085470085471,621.2222222222222,1.0,354.0,0.9090909090909091,443.3,0.4166666666666667,98,5,5,10,100,2,0,1,1,1,0,2,1,2,0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8324762404293332,0.7016741237876036,1.570796326794897,1.264518957625227,1.230959417340775,0.7523310023310023,"w",1,28,"1=low","wot",100.0
885.2,0.1,1284.0,0.02777777777777778,670.0,0.6,1634.222222222222,0.3076923076923077,1114.666666666667,0.6,99,16,10,26,676,2,3,3,2,3,3,2,3,2,3,0.5555555555555556,0.0,0.2222222222222222,0.1111111111111111,0.0,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.1111111111111111,0.0,0.3,0.0,0.0,0.1,0.1674480792196893,0.8860771237926137,0.8860771237926137,0.5880026035475676,0.3217505543966422,0.3270940170940171,"m",2,19,"3=high","wot",33.33333333333333
380.6666666666667,1.0,610.5555555555555,0.7901234567901234,363.375,0.8888888888888888,386.1,0.9,350.5555555555555,0.7901234567901234,100,7,8,15,225,1,0,2,1,3,1,3,1,2,1,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.09491407713448,1.09491407713448,1.230959417340775,1.249045772398254,1.570796326794897,0.8738271604938271,"w",1,24,"2=medium","wot",100.0
502.1111111111111,0.1777777777777778,581.3333333333334,0.3555555555555556,469.75,0.6666666666666666,608.3,0.1285714285714286,447.5,0.5333333333333333,101,13,7,20,400,1,2,2,2,1,3,2,2,2,3,0.3333333333333333,0.2222222222222222,0.0,0.0,0.1111111111111111,0.0,0.4444444444444444,0.0,0.0,0.1,0.0,0.1,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.6388651442354112,0.8187562376025609,0.9553166181245093,0.3667340590922736,0.4352499069769653,0.3723809523809524,"m",2,34,"2=medium","wot",100.0
574.25,0.75,513.2222222222222,0.6428571428571429,563.6,0.9,486.4444444444445,0.8181818181818182,657.8888888888889,0.3555555555555556,102,12,8,20,400,2,2,2,1,2,3,3,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.9302740141154722,0.6388651442354112,1.249045772398254,1.130285663790198,1.047197551196598,0.6933189033189033,"w",1,28,"2=medium","wot",100.0
662.3,1.0,1208.714285714286,0.7,704.1111111111111,1.0,667.5,1.0,1536.8,0.7,103,14,7,21,441,3,2,3,2,2,2,1,2,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9911565864311923,0.9911565864311923,1.570796326794897,1.570796326794897,1.570796326794897,0.8800000000000001,"m",2,18,"3=high","wot",100.0
603.5555555555555,1.0,755.9,0.9,590.2222222222222,1.0,549.6666666666666,1.0,785.375,0.8888888888888888,104,7,0,7,49,1,1,2,0,0,1,0,0,2,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.249045772398254,1.230959417340775,1.570796326794897,1.570796326794897,1.570796326794897,0.9577777777777777,"w",1,34,"1=low","wot",100.0
